Temperature_C,Storage_Modulus_MPa,Tan_Delta
25.0,1279.9869439737852,0.1200000000000029
25.70281124497992,1279.9855650801092,0.1200000000000052
26.40562248995984,1279.984040558472,0.1200000000000092
27.10843373493976,1279.9823550292183,0.1200000000000162
27.81124497991968,1279.9804914885558,0.1200000000000282
28.5140562248996,1279.9784311370606,0.120000000000049
29.21686746987952,1279.976153190085,0.1200000000000846
29.91967871485944,1279.973634668146,0.1200000000001454
30.62248995983936,1279.9708501651933,0.1200000000002485
31.32530120481928,1279.9677715924186,0.1200000000004226
32.028112449799195,1279.9643678950256,0.1200000000007151
32.730923694779115,1279.9606047391155,0.1200000000012037
33.433734939759034,1279.9564441655289,0.1200000000020162
34.136546184738954,1279.951844207166,0.12000000000336
34.83935742971887,1279.9467584659371,0.1200000000055713
35.54216867469879,1279.9411356450858,0.1200000000091914
36.24497991967871,1279.9349190321857,0.1200000000150876
36.94779116465863,1279.928045927618,0.1200000000246416
37.65060240963855,1279.9204470127847,0.120000000040043
38.35341365461847,1279.912045651722,0.1200000000647435
39.05622489959839,1279.902757119102,0.1200000001041542
39.75903614457831,1279.8924877468814,0.1200000001667126
40.46184738955823,1279.8811339810516,0.120000000265504
41.16465863453816,1279.8685813390368,0.1200000004207118
41.86746987951807,1279.8547032573167,0.120000000663299
42.570281124498,1279.8393598177463,0.120000001040507
43.27309236947791,1279.8223963398584,0.1200000016240214
43.97590361445784,1279.8036418251008,0.1200000025220259
44.67871485943775,1279.7829072375114,0.1200000038968921
45.38152610441768,1279.7599836037148,0.1200000059909856
46.08433734939759,1279.7346399133703,0.1200000091640873
46.78714859437751,1279.7066207992348,0.1200000139473343
47.48995983935743,1279.6756439738697,0.1200000211205028
48.19277108433735,1279.6413973976655,0.1200000318220641
48.895582329317264,1279.6035361502486,0.120000047704955
49.59839357429719,1279.5616789745015,0.1200000711556985
50.3012048192771,1279.5154044592923,0.120000105600733
51.00401606425703,1279.464246823577,0.1200001559319932
51.70682730923694,1279.407691260781,0.1200002290944556
52.40963855421687,1279.3451687982465,0.1200003348921582
53.11244979919678,1279.276050622028,0.1200004870868766
53.81526104417671,1279.1996418124006,0.1200007048860734
54.51807228915662,1279.1151744300812,0.12000101494494
55.22088353413655,1279.021799887314,0.120001454042452
55.92369477911646,1278.9185805316292,0.1200020726345857
56.62650602409639,1278.80448036318,0.1200029395404887
57.32931726907631,1278.6783547991236,0.1200041480807589
58.03212851405623,1278.5389393904445,0.1200058240622828
58.73493975903615,1278.3848373879764,0.1200081360923477
59.437751004016064,1278.2145060450805,0.1200113088066539
60.140562248995984,1278.0262415345398,0.1200156397115789
60.8433734939759,1277.8181623466917,0.1200215204699747
61.54618473895582,1277.588191024709,0.1200294636002918
62.24899598393574,1277.3340340812722,0.120040135707957
62.95180722891566,1277.0531599287583,0.1200543985210703
63.65461847389558,1276.7427746425892,0.1200733591530282
64.3574297188755,1276.3997953647154,0.1200984311536769
65.06024096385542,1276.0208211415652,0.12013140802654
65.76305220883535,1275.602100978444,0.1201745509681849
66.46586345381526,1275.1394988807065,0.1202306926096757
67.16867469879517,1274.6284556415058,0.1203033584892704
67.8714859437751,1274.0639471271732,0.1203969078375571
68.57429718875503,1273.4404388050186,0.1205166949866943
69.27710843373494,1272.7518362555645,0.1206692522990029
69.97991967871485,1271.991431413031,0.1208624949218594
70.68273092369478,1271.151844285765,0.1211059468927274
71.3855421686747,1270.224959923925,0.1214109871214098
72.08835341365462,1269.2018604272464,0.1217911125539415
72.79116465863453,1268.0727518235497,0.1222622143709718
73.49397590361446,1266.82688570187,0.1228428614021487
74.19678714859438,1265.452475556108,0.1235545830711025
74.8995983935743,1263.9366078900746,0.1244221421649915
75.6024096385542,1262.2651482574172,0.1254737856099954
76.30522088353413,1260.4226425655918,0.1267414593127288
77.00803212851406,1258.3922141678152,0.1282609711021352
77.71084337349397,1256.1554575075695,0.1300720840025978
78.41365461847388,1253.692329373978,0.1322185206305083
79.11646586345381,1250.9810391809388,0.134747858590772
79.81927710843374,1247.9979401061037,0.1377112965213965
80.52208835341365,1244.717423425185,0.1411632710569623
81.22489959839356,1241.111818959287,0.1451609066076702
81.92771084337349,1237.1513052230312,0.1497632826090746
82.63052208835342,1232.80383362129,0.1550305068822499
83.33333333333333,1228.035071890332,0.1610225890002115
84.03614457831324,1222.808372907048,0.1677981140684361
84.73895582329317,1217.084775981324,0.1754127250083978
85.4417670682731,1210.823048774489,0.1839174301168707
86.144578313253,1203.9797790102234,0.1933567621103666
86.84738955823292,1196.5095261058398,0.2037668247201997
87.55020080321285,1188.3650436739215,0.2151732727685968
88.25301204819277,1179.4975844272185,0.2275892810536896
88.95582329317268,1169.857299239684,0.2410135657771309
89.65863453815261,1159.39374182626,0.2554285291145488
90.36144578313252,1148.0564895353689,0.2707986023129621
91.06425702811244,1135.7958889191848,0.2870688648948536
91.76706827309236,1122.5639318736353,0.3041640167218562
92.46987951807228,1108.315264054528,0.3219877754943518
93.1726907630522,1093.0083218502705,0.3404227645472427
93.87550200803211,1076.6065873683874,0.3593309445226417
94.57831325301204,1059.079942722591,0.3785546278178331
95.28112449799195,1040.406095584378,0.3979180969772435
95.98393574297188,1020.5720378625203,0.4172298279695402
96.6867469879518,999.5754890739096,0.4362852972950431
97.38955823293172,977.4262662580692,0.4548703289882885
98.09236947791165,954.147514140236,0.4727649148165259
98.79518072289156,929.7767237672232,0.4897474193962688
99.49799196787149,904.3664661581304,0.5055990626387736
100.2008032128514,877.9847706523237,0.520108555925523
100.90361445783132,850.7150863518794,0.5330767566314416
101.60642570281124,822.655779655882,0.5443211988139742
102.30923694779116,793.9191410929395,0.5536803566091816
103.01204819277108,764.629899523403,0.561017501401599
103.714859437751,734.9232696733233,0.5662240241580483
104.41767068273091,704.9425876763869,0.5692221101375615
105.12048192771084,674.8366162796806,0.5699666739243606
105.82329317269075,644.7566240023112,0.5684464875315789
106.52610441767068,614.8533585020687,0.564684462124281
107.2289156626506,585.2740420054245,0.5587370734820885
107.93172690763052,556.1595150645053,0.5506929513382027
108.63453815261045,527.6416442951763,0.5406706818421864
109.33734939759036,499.8410912692914,0.5288158992976573
110.04016064257029,472.8655153274209,0.5152977668428258
110.7429718875502,446.8082552054236,0.500304964875137
111.44578313253012,421.7475056606427,0.4840413200099688
112.14859437751004,397.74597820748,0.466721215717771
112.85140562248996,374.85101165279775,0.4485649283060089
113.55421686746988,353.0950797633507,0.4297940286965108
114.2570281124498,332.4966308162052,0.4106269818678547
114.95983935742971,313.0611870401948,0.3912750625050619
115.66265060240964,294.78263057160655,0.3719386881461978
116.36546184738955,277.6446056557685,0.3528042509066155
117.06827309236948,261.6219733498056,0.3340415067540342
117.7710843373494,246.6822637848412,0.3158015583856225
118.47389558232932,232.78708106017052,0.2982154450733724
119.17670682730925,219.8934261519046,0.2813933313619369
119.87951807228916,207.9549131070229,0.2654242670584062
120.58232931726909,196.92286275397487,0.2503764742163894
121.285140562249,186.7472658833828,0.2362981032709243
121.98795180722892,177.37761419604425,0.2232183904145364
122.69076305220884,168.76360227109103,0.2111491418137605
123.39357429718876,160.8557074600021,0.2000864672662699
124.09638554216868,153.6056571070707,0.1900126861512043
124.7991967871486,146.96679400995637,0.1808983316615337
125.50200803212851,140.89435175000898,0.1727041848647908
126.20481927710844,135.3456516194122,0.1653832775948684
126.90763052208835,130.2802325123211,0.1588828119844945
127.61044176706828,125.65992446955607,0.1531459540627816
128.3132530120482,121.44887568644344,0.148113468754809
129.01606425702812,117.6135418029905,0.1437251733750531
129.71887550200802,114.1226452650218,0.1399211959183994
130.42168674698794,110.94711152570676,0.1366430328164054
131.12449799196787,108.05998788484249,0.1338344081213376
131.82730923694777,105.4363498614036,0.1314419421679062
132.53012048192772,103.05319917646922,0.1294156425812172
133.23293172690762,100.88935669445472,0.1277092340558755
133.93574297188755,98.92535303104096,0.126280345688672
134.63855421686748,97.14331898303888,0.125090575913241
135.34136546184735,95.52687746296549,0.1241054553980013
136.0441767068273,94.06103822231448,0.1232943277859968
136.74698795180723,92.73209631466888,0.1226301670419241
137.44979919678713,91.5275349751154,0.1220893485907262
138.15261044176708,90.43593336830772,0.1216513895369819
138.85542168674698,89.44687947687855,0.1212986711828565
139.5582329317269,88.55088825821147,0.1210161549332735
140.26104417670683,87.73932508502263,0.1207911005876473
140.96385542168673,87.00433439859381,0.1206127940436715
141.66666666666666,86.33877343835381,0.1204722896350204
142.36947791164658,85.7361508639344,0.1203621707269319
143.07228915662648,85.19057005251629,0.1202763308201903
143.77510040160644,84.69667683242787,0.1202097762696857
144.47791164658634,84.24961140120634,0.1201584508019884
145.18072289156626,83.84496417071882,0.1201190813024315
145.8835341365462,83.47873528184971,0.1200890438155559
146.5863453815261,83.14729753535774,0.1200662483395784
147.289156626506,82.84736249271269,0.120049040770525
147.99196787148594,82.57594951015942,0.1200361202396908
148.69477911646584,82.3303574802263,0.1200264700653219
149.3975903614458,82.10813906684086,0.120019300584149
150.1004016064257,81.90707723269868,0.1200140022215503
150.80321285140562,81.72516387021466,0.1200101072844327
151.50602409638554,81.56058036001073,0.1200072591050452
152.20883534136544,81.41167989326439,0.1200051873162452
152.91164658634537,81.27697140621973,0.1200036881911481
153.6144578313253,81.15510498664409,0.1200026091266921
154.31726907630522,81.04485862293414,0.1200018364874523
155.02008032128512,80.94512617689392,0.1200012861505685
155.72289156626505,80.8549064709032,0.120000896203661
156.42570281124495,80.77329338926319,0.1200006213447947
157.1285140562249,80.69946690195479,0.1200004286172703
157.8313253012048,80.63268492688748,0.1200002941830991
158.53413654618473,80.57227595397657,0.1200002008985594
159.23694779116465,80.51763236108937,0.1200001365045027
159.93975903614458,80.46820435807423,0.1200000922843766
160.6425702811245,80.4234945007632,0.1200000620755305
161.3453815261044,80.38305272204732,0.1200000415454768
162.04819277108433,80.34647183189789,0.1200000276654734
162.75100401606426,80.31338344257357,0.1200000183300443
163.45381526104418,80.28345427924694,0.1200000120837011
164.15662650602408,80.2563828399275,0.1200000079258799
164.859437751004,80.2318963718838,0.1200000051725661
165.56224899598394,80.20974813479633,0.1200000033587344
166.26506024096386,80.18971492363234,0.120000002169983
166.96787148594376,80.17159482674468,0.1200000013949159
167.6706827309237,80.1552051969798,0.1200000008921765
168.3734939759036,80.14038081565619,0.1200000005677598
169.07630522088354,80.12697223116031,0.1200000003594922
169.77911646586344,80.11484425561926,0.1200000002264776
170.48192771084337,80.10387460466458,0.120000000141962
171.1847389558233,80.09395266671183,0.1200000000885381
171.88755020080322,80.08497838946062,0.1200000000549413
172.59036144578312,80.07686127248037,0.1200000000339218
173.29317269076304,80.06951945579895,0.1200000000208387
173.99598393574297,80.06287889536577,0.1200000000127371
174.6987951807229,80.05687261712467,0.1200000000077461
175.4016064257028,80.05144004221576,0.1200000000046871
176.10441767068272,80.04652637653429,0.1200000000028219
176.80722891566265,80.04208205851775,0.1200000000016904
177.51004016064255,80.03806225961435,0.1200000000010075
178.21285140562247,80.03442643241297,0.1200000000005974
178.9156626506024,80.03113790189195,0.1200000000003525
179.61847389558233,80.02816349567635,0.1200000000002069
180.32128514056225,80.02547320958415,0.1200000000001208
181.02409638554212,80.02303990509591,0.1200000000000702
181.72690763052208,80.02083903570339,0.1200000000000406
182.429718875502,80.01884839938167,0.1200000000000233
183.13253012048196,80.01704791469294,0.1200000000000133
183.83534136546183,80.01541941826662,0.1200000000000076
184.53815261044176,80.01394648161614,0.1200000000000043
185.24096385542168,80.01261424544688,0.1200000000000024
185.9437751004016,80.01140926978564,0.1200000000000013
186.6465863453815,80.01031939842169,0.1200000000000007
187.34939759036143,80.00933363629288,0.1200000000000004
188.05220883534136,80.0084420385813,0.1200000000000002
188.7550200803213,80.00763561040021,0.1200000000000001
189.4578313253012,80.0069062160614,0.12
190.1606425702811,80.00624649700775,0.12
190.86345381526104,80.00564979758407,0.12
191.56626506024097,80.00511009789729,0.12
192.2690763052209,80.00462195308937,0.12
192.9718875502008,80.00418043841029,0.12
193.67469879518072,80.00378109953739,0.12
194.37751004016064,80.00341990763981,0.12
195.0803212851405,80.00309321873517,0.12
195.78313253012047,80.00279773692816,0.12
196.4859437751004,80.00253048116062,0.12
197.18875502008032,80.00228875513763,0.12
197.89156626506025,80.00207012012606,0.12
198.59437751004012,80.00187237035158,0.12
199.29718875502007,80.00169351074567,0.12
200.0,80.00153173681821,0.12
